sep=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2022,1:50:19 AM,1.33059E+17,12:46:31,48.18,47.79,54.56,54.63,54.65,53.96,49.94,50.08,51.85,54.55,51.85,54.26,49.25,48.43,52.82,53.49,50.99,52.91,49.71,48.95,49.58,51.05,48.75,48.89,34652,37071,42933,42967,43045,42691,36741,36743,37332,32142,38796,41846,35077,27712,32674,33494,29239,36848,27841,28315,33113,34632,34134,30036,6.556,7.281,-0.109,-0.106,-0.146,0.433,4.697,4.547,2.582,-0.069,2.613,0.27,5.443,6.514,1.594,0.92,3.478,1.552,4.899,5.846,5.094,3.46,6.042,5.935
8/25/2022,1:50:34 AM,1.33059E+17,12:46:46,48.18,47.8,54.56,54.63,54.66,53.97,49.94,50.07,51.84,54.55,51.86,54.28,49.25,48.42,52.83,53.49,50.99,52.92,49.73,48.95,49.58,51.05,48.77,48.9,34650,37083,42959,42963,42977,42726,36783,36765,37431,32185,38743,41885,35102,27751,32773,33592,29259,36878,27848,28349,33086,34678,34118,29991,6.556,7.268,-0.109,-0.106,-0.155,0.423,4.697,4.558,2.592,-0.069,2.603,0.252,5.443,6.526,1.585,0.92,3.478,1.542,4.876,5.846,5.094,3.46,6.018,5.923
8/25/2022,1:50:49 AM,1.33059E+17,12:47:01,48.19,47.8,54.56,54.65,54.66,53.97,49.95,50.07,51.84,54.56,51.87,54.28,49.25,48.44,52.83,53.49,51.02,52.9,49.72,48.94,49.58,51.07,48.76,48.9,34638,37142,42996,43056,43140,42705,36897,36776,37422,32214,38797,41904,35114,27761,32720,33644,29237,36945,27911,28397,33192,34787,34166,30053,6.544,7.268,-0.109,-0.125,-0.155,0.423,4.685,4.558,2.592,-0.079,2.592,0.252,5.443,6.502,1.585,0.92,3.446,1.562,4.888,5.858,5.094,3.438,6.03,5.923
8/25/2022,1:51:04 AM,1.33059E+17,12:47:16,48.2,47.79,54.57,54.65,54.66,53.98,49.96,50.09,51.84,54.57,51.88,54.29,49.27,48.46,52.86,53.5,51.03,52.91,49.73,48.95,49.59,51.06,48.77,48.92,34653,37151,43028,43062,43112,42812,36892,36814,37354,32202,38826,41974,35147,27762,32765,33691,29256,36981,27885,28368,33191,34739,34227,30132,6.532,7.281,-0.118,-0.125,-0.155,0.413,4.674,4.536,2.592,-0.088,2.582,0.242,5.419,6.477,1.555,0.911,3.435,1.552,4.876,5.846,5.082,3.449,6.018,5.899
8/25/2022,1:51:19 AM,1.33059E+17,12:47:31,48.19,47.8,54.57,54.65,54.66,53.99,49.98,50.09,51.85,54.56,51.89,54.29,49.25,48.46,52.83,53.5,51.03,52.91,49.71,48.96,49.58,51.07,48.76,48.93,34613,37083,43016,43042,43083,42751,36842,36828,37346,32233,38847,41957,35145,27751,32796,33648,29288,36931,27909,28435,33140,34797,34140,30053,6.544,7.268,-0.118,-0.125,-0.155,0.404,4.651,4.536,2.582,-0.079,2.571,0.242,5.443,6.477,1.585,0.911,3.435,1.552,4.899,5.833,5.094,3.438,6.03,5.887
8/25/2022,1:51:34 AM,1.33059E+17,12:47:46,48.19,47.78,54.57,54.63,54.67,53.98,49.96,50.08,51.84,54.56,51.85,54.29,49.24,48.43,52.83,53.5,51.01,52.92,49.7,48.94,49.59,51.05,48.74,48.9,34653,37097,42915,42972,42976,42790,36804,36771,37321,32188,38771,41930,35079,27672,32693,33582,29232,36835,27806,28346,33119,34655,34188,30063,6.544,7.294,-0.118,-0.106,-0.165,0.413,4.674,4.547,2.592,-0.079,2.613,0.242,5.455,6.514,1.585,0.911,3.457,1.542,4.911,5.858,5.082,3.46,6.054,5.923
8/25/2022,1:51:49 AM,1.33059E+17,12:48:01,48.21,47.79,54.58,54.64,54.65,53.98,49.96,50.08,51.85,54.58,51.86,54.31,49.24,48.45,52.84,53.5,51.04,52.93,49.72,48.94,49.57,51.05,48.76,48.89,34644,37091,42926,42955,43047,42752,36813,36785,37281,32164,38760,41948,34995,27702,32658,33527,29188,36819,27848,28282,33091,34626,34098,30044,6.52,7.281,-0.127,-0.115,-0.146,0.413,4.674,4.547,2.582,-0.097,2.603,0.224,5.455,6.489,1.575,0.911,3.424,1.532,4.888,5.858,5.105,3.46,6.03,5.935
8/25/2022,1:52:04 AM,1.33059E+17,12:48:16,48.19,47.78,54.58,54.65,54.66,53.98,49.99,50.09,51.84,54.56,51.87,54.31,49.24,48.45,52.85,53.52,51.05,52.92,49.71,48.96,49.57,51.07,48.76,48.92,34465,37142,43031,43040,43085,42718,36925,36834,37377,32227,38831,41959,35064,27767,32741,33600,29240,36970,27907,28378,33194,34779,34217,30101,6.544,7.294,-0.127,-0.125,-0.155,0.413,4.64,4.536,2.592,-0.079,2.592,0.224,5.455,6.489,1.565,0.891,3.414,1.542,4.899,5.833,5.105,3.438,6.03,5.899
8/25/2022,1:52:19 AM,1.33059E+17,12:48:31,48.21,47.79,54.56,54.63,54.65,53.98,49.97,50.09,51.84,54.58,51.86,54.31,49.23,48.47,52.84,53.51,51.05,52.92,49.71,48.96,49.57,51.06,48.75,48.91,34650,37029,42962,42934,42985,42704,36853,36783,37349,32173,38711,41899,35123,27774,32600,33528,29220,36825,27829,28252,33067,34636,34206,30060,6.52,7.281,-0.109,-0.106,-0.146,0.413,4.663,4.536,2.592,-0.097,2.603,0.224,5.467,6.465,1.575,0.901,3.414,1.542,4.899,5.833,5.105,3.449,6.042,5.911
8/25/2022,1:52:34 AM,1.33059E+17,12:48:46,48.2,47.81,54.57,54.65,54.65,54.01,49.98,50.1,51.83,54.56,51.85,54.31,49.24,48.48,52.85,53.51,51.07,52.91,49.71,48.95,49.58,51.06,48.76,48.91,34661,37106,43020,43017,43048,42738,36905,36852,37351,32211,38776,41940,35147,27773,32761,33624,29231,36910,27910,28352,33144,34764,34278,30089,6.532,7.255,-0.118,-0.125,-0.146,0.385,4.651,4.524,2.603,-0.079,2.613,0.224,5.455,6.452,1.565,0.901,3.392,1.552,4.899,5.846,5.094,3.449,6.03,5.911
8/25/2022,1:52:49 AM,1.33059E+17,12:49:01,48.22,47.83,54.58,54.66,54.66,54.01,49.98,50.12,51.85,54.58,51.87,54.35,49.23,48.47,52.86,53.53,51.1,52.92,49.74,48.96,49.58,51.08,48.78,48.93,34602,37026,42937,42956,42999,42654,36813,36792,37329,32106,38796,41868,35007,27771,32622,33534,29114,36935,27857,28349,33117,34614,34081,29997,6.508,7.23,-0.127,-0.134,-0.155,0.385,4.651,4.501,2.582,-0.097,2.592,0.187,5.467,6.465,1.555,0.882,3.36,1.542,4.865,5.833,5.094,3.427,6.006,5.887
8/25/2022,1:53:04 AM,1.33059E+17,12:49:16,48.21,47.81,54.57,54.65,54.66,53.99,49.97,50.11,51.83,54.56,51.86,54.33,49.22,48.46,52.85,53.51,51.09,52.91,49.72,48.97,49.58,51.06,48.75,48.91,34659,37060,42969,43006,43006,42654,36822,36838,37300,32159,38760,41967,35045,27768,32659,33554,29253,36952,27873,28264,33129,34766,34159,30063,6.52,7.255,-0.118,-0.125,-0.155,0.404,4.663,4.513,2.603,-0.079,2.603,0.205,5.479,6.477,1.565,0.901,3.371,1.552,4.888,5.821,5.094,3.449,6.042,5.911
8/25/2022,1:53:19 AM,1.33059E+17,12:49:31,48.21,47.81,54.58,54.65,54.66,54.02,49.98,50.1,51.82,54.58,51.87,54.34,49.23,48.49,52.84,53.53,51.1,52.94,49.71,48.95,49.58,51.08,48.78,48.92,34653,37035,42935,42961,42988,42676,36768,36783,37407,32140,38751,41871,35031,27775,32706,33553,29173,36836,27867,28303,33140,34725,34090,30011,6.52,7.255,-0.127,-0.125,-0.155,0.375,4.651,4.524,2.613,-0.097,2.592,0.196,5.467,6.44,1.575,0.882,3.36,1.522,4.899,5.846,5.094,3.427,6.006,5.899
8/25/2022,1:53:34 AM,1.33059E+17,12:49:46,48.21,47.79,54.59,54.65,54.66,54.02,49.99,50.09,51.84,54.56,51.86,54.35,49.22,48.47,52.85,53.52,51.09,52.93,49.72,48.96,49.58,51.06,48.76,48.91,34653,37114,43021,43074,43109,42788,36933,36854,37335,32231,38833,42001,35128,27792,32765,33709,29279,36874,27890,28341,33195,34757,34218,30120,6.52,7.281,-0.137,-0.125,-0.155,0.375,4.64,4.536,2.592,-0.079,2.603,0.187,5.479,6.465,1.565,0.891,3.371,1.532,4.888,5.833,5.094,3.449,6.03,5.911
8/25/2022,1:53:49 AM,1.33059E+17,12:50:01,48.21,47.8,54.59,54.65,54.65,54.02,50.01,50.12,51.84,54.56,51.88,54.35,49.22,48.5,52.87,53.52,51.09,52.92,49.72,48.96,49.57,51.06,48.77,48.93,34642,37046,42915,42950,43045,42745,36784,36781,37297,32179,38778,41889,35093,27776,32624,33601,29198,36875,27821,28240,33137,34684,34147,30024,6.52,7.268,-0.137,-0.125,-0.146,0.375,4.617,4.501,2.592,-0.079,2.582,0.187,5.479,6.428,1.545,0.891,3.371,1.542,4.888,5.833,5.105,3.449,6.018,5.887
8/25/2022,1:54:04 AM,1.33059E+17,12:50:16,48.21,47.81,54.59,54.65,54.66,54.04,50.01,50.11,51.85,54.58,51.87,54.34,49.22,48.49,52.86,53.53,51.13,52.93,49.71,48.96,49.58,51.06,48.76,48.91,34644,37142,43019,43034,43097,42813,36914,36795,37298,32224,38800,42034,35119,27818,32690,33614,29250,37010,27952,28407,33184,34737,34249,30089,6.52,7.255,-0.137,-0.125,-0.155,0.356,4.617,4.513,2.582,-0.097,2.592,0.196,5.479,6.44,1.555,0.882,3.328,1.532,4.899,5.833,5.094,3.449,6.03,5.911
8/25/2022,1:54:19 AM,1.33059E+17,12:50:31,48.21,47.8,54.57,54.64,54.66,54.03,50.02,50.11,51.85,54.56,51.85,54.35,49.22,48.47,52.86,53.55,51.12,52.93,49.71,48.97,49.59,51.07,48.77,48.91,34633,37097,43034,42993,43137,42788,36818,36829,37372,32207,38827,41987,35151,27815,32785,33570,29307,36966,27895,28342,33127,34741,34221,30092,6.52,7.268,-0.118,-0.115,-0.155,0.365,4.606,4.513,2.582,-0.079,2.613,0.187,5.479,6.465,1.555,0.862,3.339,1.532,4.899,5.821,5.082,3.438,6.018,5.911
8/25/2022,1:54:34 AM,1.33059E+17,12:50:46,48.21,47.81,54.59,54.64,54.65,54.03,50.01,50.12,51.84,54.59,51.88,54.36,49.21,48.48,52.85,53.54,51.13,52.93,49.7,48.95,49.56,51.07,48.78,48.93,34630,37069,43041,43012,43056,42778,36920,36832,37326,32216,38795,41991,35095,27824,32805,33607,29262,36960,27877,28346,33190,34796,34271,30158,6.52,7.255,-0.137,-0.115,-0.146,0.365,4.617,4.501,2.592,-0.106,2.582,0.178,5.491,6.452,1.565,0.872,3.328,1.532,4.911,5.846,5.117,3.438,6.006,5.887
8/25/2022,1:54:49 AM,1.33059E+17,12:51:01,48.23,47.81,54.59,54.65,54.66,54.03,50,50.12,51.85,54.56,51.86,54.37,49.21,48.49,52.85,53.56,51.13,52.93,49.71,48.96,49.57,51.06,48.78,48.92,34633,37074,43033,43094,43120,42807,36894,36855,37332,32207,38828,41991,35072,27836,32764,33612,29268,36963,27887,28375,33142,34772,34196,30161,6.496,7.255,-0.137,-0.125,-0.155,0.365,4.628,4.501,2.582,-0.079,2.603,0.169,5.491,6.44,1.565,0.853,3.328,1.532,4.899,5.833,5.105,3.449,6.006,5.899
8/25/2022,1:55:04 AM,1.33059E+17,12:51:16,48.2,47.8,54.59,54.64,54.64,54.03,50.01,50.11,51.82,54.56,51.85,54.37,49.2,48.49,52.86,53.54,51.15,52.92,49.71,48.94,49.57,51.07,48.77,48.91,34670,37111,43036,43091,43113,42870,36881,36832,37325,32208,38768,41995,35069,27790,32740,33621,29270,36902,27884,28351,33114,34678,34219,30066,6.532,7.268,-0.137,-0.115,-0.137,0.365,4.617,4.513,2.613,-0.079,2.613,0.169,5.503,6.44,1.555,0.872,3.306,1.542,4.899,5.858,5.105,3.438,6.018,5.911
8/25/2022,1:55:19 AM,1.33059E+17,12:51:31,48.23,47.81,54.6,54.65,54.67,54.05,50.02,50.12,51.85,54.57,51.87,54.39,49.21,48.51,52.86,53.57,51.16,52.92,49.74,48.97,49.59,51.09,48.78,48.93,34472,37074,43005,43065,43106,42811,36934,36858,37406,32231,38885,41973,35106,27799,32764,33609,29365,36906,27909,28378,33196,34725,34227,30135,6.496,7.255,-0.146,-0.125,-0.165,0.346,4.606,4.501,2.582,-0.088,2.592,0.15,5.491,6.415,1.555,0.843,3.296,1.542,4.865,5.821,5.082,3.416,6.006,5.887
8/25/2022,1:55:34 AM,1.33059E+17,12:51:46,48.21,47.79,54.59,54.65,54.66,54.04,50,50.13,51.83,54.56,51.86,54.38,49.2,48.5,52.85,53.55,51.16,52.94,49.73,48.97,49.57,51.07,48.79,48.92,34656,37100,42968,42962,43043,42699,36792,36787,37351,32165,38799,41941,35089,27800,32683,33590,29274,36901,27811,28311,33091,34689,34126,30047,6.52,7.281,-0.137,-0.125,-0.155,0.356,4.628,4.49,2.603,-0.079,2.603,0.159,5.503,6.428,1.565,0.862,3.296,1.522,4.876,5.821,5.105,3.438,5.995,5.899
8/25/2022,1:55:49 AM,1.33059E+17,12:52:01,48.22,47.8,54.6,54.63,54.68,54.05,50.03,50.12,51.84,54.56,51.88,54.38,49.2,48.52,52.85,53.54,51.18,52.95,49.71,48.96,49.59,51.07,48.78,48.92,34622,37131,43031,42997,43102,42868,36864,36866,37320,32228,38823,41998,35088,27846,32732,33647,29229,36940,27861,28367,33187,34791,34133,30115,6.508,7.268,-0.146,-0.106,-0.174,0.346,4.594,4.501,2.592,-0.079,2.582,0.159,5.503,6.403,1.565,0.872,3.274,1.512,4.899,5.833,5.082,3.438,6.006,5.899
8/25/2022,1:56:04 AM,1.33059E+17,12:52:16,48.23,47.8,54.59,54.63,54.66,54.04,50.03,50.13,51.85,54.58,51.87,54.39,49.21,48.53,52.86,53.55,51.18,52.93,49.7,48.95,49.57,51.07,48.77,48.92,34619,37088,43042,43032,43086,42813,36960,36944,37366,32212,38766,42011,35095,27818,32791,33623,29295,36874,27889,28372,33188,34773,34175,30089,6.496,7.268,-0.137,-0.106,-0.155,0.356,4.594,4.49,2.582,-0.097,2.592,0.15,5.491,6.391,1.555,0.862,3.274,1.532,4.911,5.846,5.105,3.438,6.018,5.899
8/25/2022,1:56:19 AM,1.33059E+17,12:52:31,48.2,47.79,54.59,54.64,54.65,54.05,50.03,50.12,51.84,54.56,51.86,54.39,49.18,48.52,52.85,53.55,51.16,52.93,49.71,48.93,49.55,51.06,48.77,48.92,34622,37074,43020,43062,43111,42824,36941,36873,37349,32223,38800,41983,35190,27818,32788,33653,29298,36988,27988,28394,33113,34710,34211,30147,6.532,7.281,-0.137,-0.115,-0.146,0.346,4.594,4.501,2.592,-0.079,2.603,0.15,5.526,6.403,1.565,0.862,3.296,1.532,4.899,5.87,5.128,3.449,6.018,5.899
8/25/2022,1:56:34 AM,1.33059E+17,12:52:46,48.22,47.79,54.6,54.63,54.65,54.04,50.03,50.12,51.83,54.55,51.87,54.4,49.19,48.5,52.84,53.55,51.2,52.92,49.71,48.95,49.55,51.07,48.79,48.92,34633,37094,43014,42995,43080,42831,36910,36870,37359,32213,38764,42016,35082,27857,32754,33675,29252,37022,27901,28334,33149,34765,34218,30138,6.508,7.281,-0.146,-0.106,-0.146,0.356,4.594,4.501,2.603,-0.069,2.592,0.141,5.514,6.428,1.575,0.862,3.253,1.542,4.899,5.846,5.128,3.438,5.995,5.899
8/25/2022,1:56:49 AM,1.33059E+17,12:53:01,48.21,47.79,54.6,54.63,54.66,54.05,50.03,50.13,51.84,54.58,51.88,54.4,49.18,48.52,52.84,53.57,51.19,52.94,49.73,48.96,49.56,51.07,48.78,48.93,34642,37122,43014,43006,43074,42769,36881,36870,37349,32215,38749,41983,35184,27832,32789,33774,29366,36940,27822,28375,33135,34739,34177,30093,6.52,7.281,-0.146,-0.106,-0.155,0.346,4.594,4.49,2.592,-0.097,2.582,0.141,5.526,6.403,1.575,0.843,3.264,1.522,4.876,5.833,5.117,3.438,6.006,5.887
8/25/2022,1:57:04 AM,1.33059E+17,12:53:16,48.22,47.79,54.61,54.65,54.66,54.06,50.04,50.14,51.84,54.57,51.88,54.41,49.21,48.51,52.87,53.57,51.21,52.94,49.7,48.97,49.57,51.07,48.77,48.93,34477,37097,43014,43005,43122,42827,36910,36853,37323,32234,38829,42048,35141,27797,32751,33628,29269,36938,27903,28359,33188,34801,34250,30112,6.508,7.281,-0.155,-0.125,-0.155,0.337,4.583,4.479,2.592,-0.088,2.582,0.132,5.491,6.415,1.545,0.843,3.242,1.522,4.911,5.821,5.105,3.438,6.018,5.887
8/25/2022,1:57:19 AM,1.33059E+17,12:53:31,48.22,47.79,54.61,54.64,54.66,54.07,50.03,50.15,51.85,54.57,51.89,54.42,49.19,48.52,52.86,53.58,51.22,52.94,49.71,48.96,49.58,51.07,48.78,48.94,34653,37063,42926,42938,42994,42756,36867,36825,37321,32189,38750,41951,35004,27838,32725,33588,29265,36936,27843,28292,33126,34689,34139,30048,6.508,7.281,-0.155,-0.115,-0.155,0.327,4.594,4.467,2.582,-0.088,2.571,0.123,5.514,6.403,1.555,0.834,3.232,1.522,4.899,5.833,5.094,3.438,6.006,5.875
8/25/2022,1:57:34 AM,1.33059E+17,12:53:46,48.23,47.8,54.61,54.65,54.65,54.07,50.07,50.15,51.84,54.55,51.86,54.42,49.19,48.54,52.86,53.59,51.22,52.94,49.7,48.97,49.57,51.06,48.77,48.93,34670,37151,43015,43074,43140,42799,36994,36905,37343,32253,38837,42004,35124,27793,32797,33663,29276,36966,27852,28428,33113,34796,34276,30098,6.496,7.268,-0.155,-0.125,-0.146,0.327,4.549,4.467,2.592,-0.069,2.603,0.123,5.514,6.378,1.555,0.824,3.232,1.522,4.911,5.821,5.105,3.449,6.018,5.887
8/25/2022,1:57:49 AM,1.33059E+17,12:54:01,48.22,47.81,54.61,54.64,54.65,54.08,50.05,50.16,51.83,54.58,51.86,54.42,49.21,48.51,52.86,53.58,51.24,52.93,49.71,48.96,49.55,51.07,48.78,48.94,34633,37001,42986,42964,42991,42709,36862,36806,37359,32155,38782,41977,34983,27757,32710,33562,29267,36859,27809,28369,33079,34640,34102,30094,6.508,7.255,-0.155,-0.115,-0.146,0.317,4.572,4.456,2.603,-0.097,2.603,0.123,5.491,6.415,1.555,0.834,3.21,1.532,4.899,5.833,5.128,3.438,6.006,5.875
8/25/2022,1:58:04 AM,1.33059E+17,12:54:16,48.22,47.8,54.6,54.63,54.65,54.07,50.05,50.15,51.84,54.57,51.86,54.43,49.19,48.51,52.85,53.57,51.23,52.94,49.7,48.94,49.56,51.06,48.78,48.92,34679,37060,42958,42935,42988,42793,36788,36823,37321,32186,38742,41948,35059,27754,32747,33532,29286,36905,27875,28334,33113,34776,34211,30092,6.508,7.268,-0.146,-0.106,-0.146,0.327,4.572,4.467,2.592,-0.088,2.603,0.114,5.514,6.415,1.565,0.843,3.221,1.522,4.911,5.858,5.117,3.449,6.006,5.899
8/25/2022,1:58:19 AM,1.33059E+17,12:54:31,48.22,47.79,54.62,54.64,54.65,54.08,50.06,50.16,51.84,54.56,51.88,54.45,49.2,48.55,52.87,53.58,51.24,52.94,49.7,48.98,49.56,51.07,48.81,48.93,34659,37068,42939,43041,43001,42778,36860,36860,37323,32216,38704,41986,35042,27819,32685,33679,29287,36930,27820,28268,33023,34695,34110,30024,6.508,7.281,-0.165,-0.115,-0.146,0.317,4.56,4.456,2.592,-0.079,2.582,0.095,5.503,6.366,1.545,0.834,3.21,1.522,4.911,5.809,5.117,3.438,5.971,5.887
8/25/2022,1:58:34 AM,1.33059E+17,12:54:46,48.23,47.79,54.61,54.64,54.64,54.08,50.06,50.15,51.85,54.57,51.88,54.45,49.17,48.54,52.85,53.57,51.25,52.95,49.71,48.96,49.58,51.07,48.78,48.94,34645,37063,42955,42961,42958,42743,36823,36800,37344,32122,38781,41946,34996,27738,32692,33567,29259,36868,27820,28344,33149,34666,34087,30053,6.496,7.281,-0.155,-0.115,-0.137,0.317,4.56,4.467,2.582,-0.088,2.582,0.095,5.538,6.378,1.565,0.843,3.2,1.512,4.899,5.833,5.094,3.438,6.006,5.875
8/25/2022,1:58:49 AM,1.33059E+17,12:55:01,48.24,47.82,54.59,54.64,54.66,54.09,50.06,50.15,51.83,54.56,51.86,54.45,49.17,48.53,52.86,53.57,51.27,52.95,49.7,48.97,49.56,51.07,48.78,48.93,34625,37080,43016,43067,43094,42799,36956,36879,37405,32228,38773,42029,35094,27844,32833,33747,29367,36915,27854,28376,33121,34719,34128,30164,6.483,7.243,-0.137,-0.115,-0.155,0.308,4.56,4.467,2.603,-0.079,2.603,0.095,5.538,6.391,1.555,0.843,3.178,1.512,4.911,5.821,5.117,3.438,6.006,5.887
8/25/2022,1:59:04 AM,1.33059E+17,12:55:16,48.23,47.81,54.61,54.64,54.67,54.1,50.08,50.17,51.85,54.57,51.88,54.45,49.2,48.55,52.87,53.58,51.27,52.94,49.71,48.98,49.56,51.07,48.78,48.94,34506,37091,43024,43044,43086,42848,36912,36851,37340,32213,38755,42042,35108,27842,32765,33663,29352,36918,27854,28391,33138,34805,34247,30053,6.496,7.255,-0.155,-0.115,-0.165,0.298,4.538,4.445,2.582,-0.088,2.582,0.095,5.503,6.366,1.545,0.834,3.178,1.522,4.899,5.809,5.117,3.438,6.006,5.875
8/25/2022,1:59:19 AM,1.33059E+17,12:55:31,48.24,47.8,54.61,54.63,54.65,54.09,50.05,50.18,51.82,54.57,51.88,54.46,49.16,48.54,52.86,53.58,51.28,52.95,49.69,48.97,49.57,51.08,48.77,48.93,34628,37094,43021,42969,42985,42779,36877,36849,37271,32186,38752,41950,35068,27810,32765,33592,29337,36885,27810,28301,33090,34673,34230,30056,6.483,7.268,-0.155,-0.106,-0.146,0.308,4.572,4.433,2.613,-0.088,2.582,0.086,5.55,6.378,1.555,0.834,3.168,1.512,4.923,5.821,5.105,3.427,6.018,5.887
8/25/2022,1:59:34 AM,1.33059E+17,12:55:46,48.25,47.81,54.63,54.64,54.67,54.1,50.08,50.18,51.84,54.58,51.88,54.48,49.19,48.55,52.88,53.6,51.3,52.95,49.7,48.97,49.56,51.08,48.79,48.93,34685,37074,42951,42932,42980,42751,36932,36812,37323,32152,38803,41972,34983,27771,32640,33686,29266,36873,27831,28241,33074,34672,34111,29990,6.471,7.255,-0.174,-0.115,-0.165,0.298,4.538,4.433,2.592,-0.097,2.582,0.068,5.514,6.366,1.535,0.814,3.147,1.512,4.911,5.821,5.117,3.427,5.995,5.887
8/25/2022,1:59:49 AM,1.33059E+17,12:56:01,48.23,47.79,54.61,54.64,54.66,54.1,50.08,50.17,51.83,54.57,51.86,54.46,49.16,48.54,52.85,53.58,51.31,52.96,49.7,48.96,49.59,51.08,48.78,48.93,34685,37122,43029,43047,43061,42880,36909,36866,37331,32208,38839,42065,35068,27873,32747,33693,29362,36945,27969,28358,33176,34745,34199,30136,6.496,7.281,-0.155,-0.115,-0.155,0.298,4.538,4.445,2.603,-0.088,2.603,0.086,5.55,6.378,1.565,0.834,3.136,1.502,4.911,5.833,5.082,3.427,6.006,5.887
8/25/2022,2:00:04 AM,1.33059E+17,12:56:16,48.24,47.8,54.61,54.65,54.67,54.12,50.07,50.19,51.84,54.57,51.87,54.48,49.17,48.56,52.86,53.6,51.3,52.96,49.7,48.96,49.57,51.09,48.78,48.93,34495,37100,43034,43099,43164,42892,36940,36878,37354,32228,38774,42037,35140,27840,32765,33744,29364,36938,27926,28449,33156,34780,34236,30152,6.483,7.268,-0.155,-0.125,-0.165,0.279,4.549,4.422,2.592,-0.088,2.592,0.068,5.538,6.354,1.555,0.814,3.147,1.502,4.911,5.833,5.105,3.416,6.006,5.887
8/25/2022,2:00:19 AM,1.33059E+17,12:56:31,48.25,47.79,54.62,54.65,54.66,54.12,50.08,50.16,51.83,54.58,51.87,54.47,49.18,48.57,52.87,53.58,51.31,52.96,49.68,48.96,49.56,51.08,48.79,48.94,34679,37122,43043,43085,43083,42837,37008,36837,37374,32221,38800,42026,35069,27778,32694,33696,29317,36944,27901,28375,33133,34723,34123,30139,6.471,7.281,-0.165,-0.125,-0.155,0.279,4.538,4.456,2.603,-0.097,2.592,0.077,5.526,6.341,1.545,0.834,3.136,1.502,4.934,5.833,5.117,3.427,5.995,5.875
8/25/2022,2:00:34 AM,1.33059E+17,12:56:46,48.24,47.79,54.6,54.62,54.65,54.1,50.06,50.18,51.83,54.56,51.88,54.47,49.16,48.56,52.86,53.59,51.32,52.94,49.68,48.95,49.56,51.06,48.78,48.91,34645,37151,43019,43106,43046,42892,36937,36864,37343,32226,38833,42055,35022,27875,32717,33774,29402,36966,27874,28335,33188,34774,34186,30138,6.483,7.281,-0.146,-0.097,-0.146,0.298,4.56,4.433,2.603,-0.079,2.582,0.077,5.55,6.354,1.555,0.824,3.125,1.522,4.934,5.846,5.117,3.449,6.006,5.911
8/25/2022,2:00:49 AM,1.33059E+17,12:57:01,48.25,47.79,54.61,54.65,54.67,54.13,50.11,50.2,51.83,54.56,51.87,54.47,49.16,48.57,52.88,53.62,51.35,52.95,49.71,48.96,49.56,51.08,48.76,48.94,34637,37134,43024,43034,43101,42871,36987,36822,37356,32231,38883,42046,35047,27858,32747,33666,29354,37007,27890,28379,33176,34751,34249,30102,6.471,7.281,-0.155,-0.125,-0.165,0.27,4.504,4.411,2.603,-0.079,2.592,0.077,5.55,6.341,1.535,0.795,3.094,1.512,4.899,5.833,5.117,3.427,6.03,5.875
8/25/2022,2:01:04 AM,1.33059E+17,12:57:16,48.25,47.79,54.62,54.65,54.66,54.13,50.11,50.2,51.83,54.57,51.87,54.49,49.16,48.56,52.87,53.61,51.33,52.96,49.69,48.97,49.55,51.09,48.79,48.93,34503,37122,43030,43114,43148,42834,37030,36904,37425,32205,38717,42030,35104,27823,32795,33746,29424,36973,27916,28361,33103,34773,34208,30127,6.471,7.281,-0.165,-0.125,-0.155,0.27,4.504,4.411,2.603,-0.088,2.592,0.058,5.55,6.354,1.545,0.805,3.115,1.502,4.923,5.821,5.128,3.416,5.995,5.887
8/25/2022,2:01:19 AM,1.33059E+17,12:57:31,48.25,47.79,54.6,54.63,54.66,54.12,50.09,50.18,51.82,54.55,51.88,54.48,49.15,48.57,52.86,53.6,51.34,52.94,49.67,48.94,49.56,51.08,48.79,48.92,34651,37128,43029,43046,43061,42862,36989,36898,37330,32211,38832,42085,35089,27838,32743,33697,29380,36980,27956,28363,33159,34752,34183,30147,6.471,7.281,-0.146,-0.106,-0.155,0.279,4.526,4.433,2.613,-0.069,2.582,0.068,5.562,6.341,1.555,0.814,3.104,1.522,4.946,5.858,5.117,3.427,5.995,5.899
8/25/2022,2:01:34 AM,1.33059E+17,12:57:46,48.25,47.8,54.62,54.65,54.65,54.14,50.11,50.2,51.84,54.57,51.88,54.5,49.17,48.58,52.87,53.62,51.36,52.96,49.7,48.98,49.58,51.08,48.79,48.93,34486,37068,42927,42921,42987,42843,36899,36784,37300,32142,38806,42052,34941,27812,32652,33668,29338,36918,27822,28296,33073,34641,34117,30078,6.471,7.268,-0.165,-0.125,-0.146,0.26,4.504,4.411,2.592,-0.088,2.582,0.049,5.538,6.329,1.545,0.795,3.083,1.502,4.911,5.809,5.094,3.427,5.995,5.887
